SiPM 26062  (-7.72,225.53,-22.8)
SiPM 26063  (-7.72,241.08,-22.8)
SiPM 27000  (-116.57,256.63,-22.8)
SiPM 27001  (-116.57,272.18,-22.8)
SiPM 27002  (-116.57,287.73,-22.8)
SiPM 27003  (-116.57,303.28,-22.8)
SiPM 27004  (-116.57,318.83,-22.8)
SiPM 27005  (-116.57,334.38,-22.8)
SiPM 27006  (-116.57,349.93,-22.8)
SiPM 27007  (-116.57,365.48,-22.8)
SiPM 27008  (-101.02,256.63,-22.8)
SiPM 27009  (-101.02,272.18,-22.8)
SiPM 27010  (-101.02,287.73,-22.8)
SiPM 27011  (-101.02,303.28,-22.8)
SiPM 27012  (-101.02,318.83,-22.8)
SiPM 27013  (-101.02,334.38,-22.8)
SiPM 27014  (-101.02,349.93,-22.8)
SiPM 27015  (-101.02,365.48,-22.8)
SiPM 27016  (-85.47,256.63,-22.8)
SiPM 27017  (-85.47,272.18,-22.8)
SiPM 27018  (-85.47,287.73,-22.8)
SiPM 27019  (-85.47,303.28,-22.8)
SiPM 27020  (-85.47,318.83,-22.8)
SiPM 27021  (-85.47,334.38,-22.8)
SiPM 27022  (-85.47,349.93,-22.8)
SiPM 27023  (-85.47,365.48,-22.8)
SiPM 27024  (-69.92,256.63,-22.8)
SiPM 27025  (-69.92,272.18,-22.8)
SiPM 27026  (-69.92,287.73,-22.8)
SiPM 27027  (-69.92,303.28,-22.8)
SiPM 27028  (-69.92,318.83,-22.8)
SiPM 27029  (-69.92,334.38,-22.8)
SiPM 27030  (-69.92,349.93,-22.8)
SiPM 27031  (-69.92,365.48,-22.8)
SiPM 27032  (-54.37,256.63,-22.8)
SiPM 27033  (-54.37,272.18,-22.8)
SiPM 27034  (-54.37,287.73,-22.8)
SiPM 27035  (-54.37,303.28,-22.8)
SiPM 27036  (-54.37,318.83,-22.8)
SiPM 27037  (-54.37,334.38,-22.8)
SiPM 27038  (-54.37,349.93,-22.8)
SiPM 27039  (-54.37,365.48,-22.8)
SiPM 27040  (-38.82,256.63,-22.8)
SiPM 27041  (-38.82,272.18,-22.8)
SiPM 27042  (-38.82,287.73,-22.8)
SiPM 27043  (-38.82,303.28,-22.8)
SiPM 27044  (-38.82,318.83,-22.8)
SiPM 27045  (-38.82,334.38,-22.8)
SiPM 27046  (-38.82,349.93,-22.8)
SiPM 27047  (-38.82,365.48,-22.8)
SiPM 27048  (-23.27,256.63,-22.8)
SiPM 27049  (-23.27,272.18,-22.8)
SiPM 27050  (-23.27,287.73,-22.8)
SiPM 27051  (-23.27,303.28,-22.8)
SiPM 27052  (-23.27,318.83,-22.8)
SiPM 27053  (-23.27,334.38,-22.8)
SiPM 27054  (-23.27,349.93,-22.8)
SiPM 27055  (-23.27,365.48,-22.8)
SiPM 27056  (-7.72,256.63,-22.8)
SiPM 27057  (-7.72,272.18,-22.8)
SiPM 27058  (-7.72,287.73,-22.8)
SiPM 27059  (-7.72,303.28,-22.8)
SiPM 27060  (-7.72,318.83,-22.8)
SiPM 27061  (-7.72,334.38,-22.8)
SiPM 27062  (-7.72,349.93,-22.8)
SiPM 27063  (-7.72,365.48,-22.8)
SiPM 28000  (-116.57,381.03,-22.8)
SiPM 28001  (-116.57,396.58,-22.8)
SiPM 28002  (-116.57,412.13,-22.8)
SiPM 28003  (-116.57,427.68,-22.8)
SiPM 28004  (-116.57,443.23,-22.8)
SiPM 28005  (-116.57,458.78,-22.8)
SiPM 28006  (-116.57,474.33,-22.8)
SiPM 28007  (-116.57,489.88,-22.8)
SiPM 28008  (-101.02,381.03,-22.8)
SiPM 28009  (-101.02,396.58,-22.8)
SiPM 28010  (-101.02,412.13,-22.8)
SiPM 28011  (-101.02,427.68,-22.8)
SiPM 28012  (-101.02,443.23,-22.8)
SiPM 28013  (-101.02,458.78,-22.8)
SiPM 28014  (-101.02,474.33,-22.8)
SiPM 28015  (-101.02,489.88,-22.8)
SiPM 28016  (-85.47,381.03,-22.8)
SiPM 28017  (-85.47,396.58,-22.8)
SiPM 28018  (-85.47,412.13,-22.8)
SiPM 28019  (-85.47,427.68,-22.8)
SiPM 28020  (-85.47,443.23,-22.8)
SiPM 28021  (-85.47,458.78,-22.8)
SiPM 28022  (-85.47,474.33,-22.8)
SiPM 28023  (-85.47,489.88,-22.8)
SiPM 28024  (-69.92,381.03,-22.8)
SiPM 28025  (-69.92,396.58,-22.8)
SiPM 28026  (-69.92,412.13,-22.8)
SiPM 28027  (-69.92,427.68,-22.8)
SiPM 28028  (-69.92,443.23,-22.8)
SiPM 28029  (-69.92,458.78,-22.8)
SiPM 28030  (-69.92,474.33,-22.8)
SiPM 28031  (-69.92,489.88,-22.8)
SiPM 28032  (-54.37,381.03,-22.8)
SiPM 28033  (-54.37,396.58,-22.8)
SiPM 28034  (-54.37,412.13,-22.8)
SiPM 28035  (-54.37,427.68,-22.8)
SiPM 28036  (-54.37,443.23,-22.8)
SiPM 28037  (-54.37,458.78,-22.8)
SiPM 28038  (-54.37,474.33,-22.8)
SiPM 28039  (-54.37,489.88,-22.8)
SiPM 28040  (-38.82,381.03,-22.8)
SiPM 28041  (-38.82,396.58,-22.8)
SiPM 28042  (-38.82,412.13,-22.8)
SiPM 28043  (-38.82,427.68,-22.8)
SiPM 28044  (-38.82,443.23,-22.8)
SiPM 28045  (-38.82,458.78,-22.8)
SiPM 28046  (-38.82,474.33,-22.8)
SiPM 28047  (-38.82,489.88,-22.8)
SiPM 28048  (-23.27,381.03,-22.8)
SiPM 28049  (-23.27,396.58,-22.8)
SiPM 28050  (-23.27,412.13,-22.8)
SiPM 28051  (-23.27,427.68,-22.8)
SiPM 28052  (-23.27,443.23,-22.8)
SiPM 28053  (-23.27,458.78,-22.8)
SiPM 28054  (-23.27,474.33,-22.8)
SiPM 28055  (-23.27,489.88,-22.8)
SiPM 28056  (-7.72,381.03,-22.8)
SiPM 28057  (-7.72,396.58,-22.8)
SiPM 28058  (-7.72,412.13,-22.8)
SiPM 28059  (-7.72,427.68,-22.8)
SiPM 28060  (-7.72,443.23,-22.8)
SiPM 28061  (-7.72,458.78,-22.8)
SiPM 28062  (-7.72,474.33,-22.8)
SiPM 28063  (-7.72,489.88,-22.8)
SiPM 29000  (7.83,-489.77,-22.8)
SiPM 29001  (7.83,-474.22,-22.8)
SiPM 29002  (7.83,-458.67,-22.8)
SiPM 29003  (7.83,-443.12,-22.8)
SiPM 29004  (7.83,-427.57,-22.8)
SiPM 29005  (7.83,-412.02,-22.8)
SiPM 29006  (7.83,-396.47,-22.8)
SiPM 29007  (7.83,-380.92,-22.8)
SiPM 29008  (23.38,-489.77,-22.8)
SiPM 29009  (23.38,-474.22,-22.8)
SiPM 29010  (23.38,-458.67,-22.8)
SiPM 29011  (23.38,-443.12,-22.8)
SiPM 29012  (23.38,-427.57,-22.8)
SiPM 29013  (23.38,-412.02,-22.8)
SiPM 29014  (23.38,-396.47,-22.8)
SiPM 29015  (23.38,-380.92,-22.8)
SiPM 29016  (38.93,-489.77,-22.8)
SiPM 29017  (38.93,-474.22,-22.8)
SiPM 29018  (38.93,-458.67,-22.8)
SiPM 29019  (38.93,-443.12,-22.8)
SiPM 29020  (38.93,-427.57,-22.8)
SiPM 29021  (38.93,-412.02,-22.8)
SiPM 29022  (38.93,-396.47,-22.8)
SiPM 29023  (38.93,-380.92,-22.8)
SiPM 29024  (54.48,-489.77,-22.8)
SiPM 29025  (54.48,-474.22,-22.8)
SiPM 29026  (54.48,-458.67,-22.8)
SiPM 29027  (54.48,-443.12,-22.8)
SiPM 29028  (54.48,-427.57,-22.8)
SiPM 29029  (54.48,-412.02,-22.8)
SiPM 29030  (54.48,-396.47,-22.8)
SiPM 29031  (54.48,-380.92,-22.8)
SiPM 29032  (70.03,-489.77,-22.8)
SiPM 29033  (70.03,-474.22,-22.8)
SiPM 29034  (70.03,-458.67,-22.8)
SiPM 29035  (70.03,-443.12,-22.8)
SiPM 29036  (70.03,-427.57,-22.8)
SiPM 29037  (70.03,-412.02,-22.8)
SiPM 29038  (70.03,-396.47,-22.8)
SiPM 29039  (70.03,-380.92,-22.8)
SiPM 29040  (85.58,-489.77,-22.8)
SiPM 29041  (85.58,-474.22,-22.8)
SiPM 29042  (85.58,-458.67,-22.8)
SiPM 29043  (85.58,-443.12,-22.8)
SiPM 29044  (85.58,-427.57,-22.8)
SiPM 29045  (85.58,-412.02,-22.8)
SiPM 29046  (85.58,-396.47,-22.8)
SiPM 29047  (85.58,-380.92,-22.8)
SiPM 29048  (101.13,-489.77,-22.8)
SiPM 29049  (101.13,-474.22,-22.8)
SiPM 29050  (101.13,-458.67,-22.8)
SiPM 29051  (101.13,-443.12,-22.8)
SiPM 29052  (101.13,-427.57,-22.8)
SiPM 29053  (101.13,-412.02,-22.8)
SiPM 29054  (101.13,-396.47,-22.8)
SiPM 29055  (101.13,-380.92,-22.8)
SiPM 29056  (116.68,-489.77,-22.8)
SiPM 29057  (116.68,-474.22,-22.8)
SiPM 29058  (116.68,-458.67,-22.8)
SiPM 29059  (116.68,-443.12,-22.8)
SiPM 29060  (116.68,-427.57,-22.8)
SiPM 29061  (116.68,-412.02,-22.8)
SiPM 29062  (116.68,-396.47,-22.8)
SiPM 29063  (116.68,-380.92,-22.8)
SiPM 30000  (7.83,-365.37,-22.8)
SiPM 30001  (7.83,-349.82,-22.8)
SiPM 30002  (7.83,-334.27,-22.8)
SiPM 30003  (7.83,-318.72,-22.8)
SiPM 30004  (7.83,-303.17,-22.8)
SiPM 30005  (7.83,-287.62,-22.8)
SiPM 30006  (7.83,-272.07,-22.8)
SiPM 30007  (7.83,-256.52,-22.8)
SiPM 30008  (23.38,-365.37,-22.8)
SiPM 30009  (23.38,-349.82,-22.8)
SiPM 30010  (23.38,-334.27,-22.8)
SiPM 30011  (23.38,-318.72,-22.8)
SiPM 30012  (23.38,-303.17,-22.8)
SiPM 30013  (23.38,-287.62,-22.8)
SiPM 30014  (23.38,-272.07,-22.8)
SiPM 30015  (23.38,-256.52,-22.8)
SiPM 30016  (38.93,-365.37,-22.8)
SiPM 30017  (38.93,-349.82,-22.8)
SiPM 30018  (38.93,-334.27,-22.8)
SiPM 30019  (38.93,-318.72,-22.8)
SiPM 30020  (38.93,-303.17,-22.8)
SiPM 30021  (38.93,-287.62,-22.8)
SiPM 30022  (38.93,-272.07,-22.8)
SiPM 30023  (38.93,-256.52,-22.8)
SiPM 30024  (54.48,-365.37,-22.8)
SiPM 30025  (54.48,-349.82,-22.8)
SiPM 30026  (54.48,-334.27,-22.8)
SiPM 30027  (54.48,-318.72,-22.8)
SiPM 30028  (54.48,-303.17,-22.8)
SiPM 30029  (54.48,-287.62,-22.8)
SiPM 30030  (54.48,-272.07,-22.8)
SiPM 30031  (54.48,-256.52,-22.8)
SiPM 30032  (70.03,-365.37,-22.8)
SiPM 30033  (70.03,-349.82,-22.8)
SiPM 30034  (70.03,-334.27,-22.8)
SiPM 30035  (70.03,-318.72,-22.8)
SiPM 30036  (70.03,-303.17,-22.8)
SiPM 30037  (70.03,-287.62,-22.8)
SiPM 30038  (70.03,-272.07,-22.8)
SiPM 30039  (70.03,-256.52,-22.8)
SiPM 30040  (85.58,-365.37,-22.8)
SiPM 30041  (85.58,-349.82,-22.8)
SiPM 30042  (85.58,-334.27,-22.8)
SiPM 30043  (85.58,-318.72,-22.8)
SiPM 30044  (85.58,-303.17,-22.8)
SiPM 30045  (85.58,-287.62,-22.8)
SiPM 30046  (85.58,-272.07,-22.8)
SiPM 30047  (85.58,-256.52,-22.8)
SiPM 30048  (101.13,-365.37,-22.8)
SiPM 30049  (101.13,-349.82,-22.8)
SiPM 30050  (101.13,-334.27,-22.8)
SiPM 30051  (101.13,-318.72,-22.8)
SiPM 30052  (101.13,-303.17,-22.8)
SiPM 30053  (101.13,-287.62,-22.8)
SiPM 30054  (101.13,-272.07,-22.8)
SiPM 30055  (101.13,-256.52,-22.8)
SiPM 30056  (116.68,-365.37,-22.8)
SiPM 30057  (116.68,-349.82,-22.8)
SiPM 30058  (116.68,-334.27,-22.8)
SiPM 30059  (116.68,-318.72,-22.8)
SiPM 30060  (116.68,-303.17,-22.8)
SiPM 30061  (116.68,-287.62,-22.8)
SiPM 30062  (116.68,-272.07,-22.8)
SiPM 30063  (116.68,-256.52,-22.8)
SiPM 31000  (7.83,-240.97,-22.8)
SiPM 31001  (7.83,-225.42,-22.8)
SiPM 31002  (7.83,-209.87,-22.8)
SiPM 31003  (7.83,-194.32,-22.8)
SiPM 31004  (7.83,-178.77,-22.8)
SiPM 31005  (7.83,-163.22,-22.8)
SiPM 31006  (7.83,-147.67,-22.8)
SiPM 31007  (7.83,-132.12,-22.8)
SiPM 31008  (23.38,-240.97,-22.8)
SiPM 31009  (23.38,-225.42,-22.8)
SiPM 31010  (23.38,-209.87,-22.8)
SiPM 31011  (23.38,-194.32,-22.8)
SiPM 31012  (23.38,-178.77,-22.8)
SiPM 31013  (23.38,-163.22,-22.8)
SiPM 31014  (23.38,-147.67,-22.8)
SiPM 31015  (23.38,-132.12,-22.8)
SiPM 31016  (38.93,-240.97,-22.8)
SiPM 31017  (38.93,-225.42,-22.8)
SiPM 31018  (38.93,-209.87,-22.8)
SiPM 31019  (38.93,-194.32,-22.8)
SiPM 31020  (38.93,-178.77,-22.8)
SiPM 31021  (38.93,-163.22,-22.8)
SiPM 31022  (38.93,-147.67,-22.8)
SiPM 31023  (38.93,-132.12,-22.8)
SiPM 31024  (54.48,-240.97,-22.8)
SiPM 31025  (54.48,-225.42,-22.8)
SiPM 31026  (54.48,-209.87,-22.8)
SiPM 31027  (54.48,-194.32,-22.8)
SiPM 31028  (54.48,-178.77,-22.8)
SiPM 31029  (54.48,-163.22,-22.8)
SiPM 31030  (54.48,-147.67,-22.8)
SiPM 31031  (54.48,-132.12,-22.8)
SiPM 31032  (70.03,-240.97,-22.8)
SiPM 31033  (70.03,-225.42,-22.8)
SiPM 31034  (70.03,-209.87,-22.8)
SiPM 31035  (70.03,-194.32,-22.8)
SiPM 31036  (70.03,-178.77,-22.8)
SiPM 31037  (70.03,-163.22,-22.8)
SiPM 31038  (70.03,-147.67,-22.8)
SiPM 31039  (70.03,-132.12,-22.8)
SiPM 31040  (85.58,-240.97,-22.8)
SiPM 31041  (85.58,-225.42,-22.8)
SiPM 31042  (85.58,-209.87,-22.8)
SiPM 31043  (85.58,-194.32,-22.8)
SiPM 31044  (85.58,-178.77,-22.8)
SiPM 31045  (85.58,-163.22,-22.8)
SiPM 31046  (85.58,-147.67,-22.8)
SiPM 31047  (85.58,-132.12,-22.8)
SiPM 31048  (101.13,-240.97,-22.8)
SiPM 31049  (101.13,-225.42,-22.8)
SiPM 31050  (101.13,-209.87,-22.8)
SiPM 31051  (101.13,-194.32,-22.8)
SiPM 31052  (101.13,-178.77,-22.8)
SiPM 31053  (101.13,-163.22,-22.8)
SiPM 31054  (101.13,-147.67,-22.8)
SiPM 31055  (101.13,-132.12,-22.8)
SiPM 31056  (116.68,-240.97,-22.8)
SiPM 31057  (116.68,-225.42,-22.8)
SiPM 31058  (116.68,-209.87,-22.8)
SiPM 31059  (116.68,-194.32,-22.8)
SiPM 31060  (116.68,-178.77,-22.8)
SiPM 31061  (116.68,-163.22,-22.8)
SiPM 31062  (116.68,-147.67,-22.8)
SiPM 31063  (116.68,-132.12,-22.8)
SiPM 32000  (7.83,-116.57,-22.8)
SiPM 32001  (7.83,-101.02,-22.8)
SiPM 32002  (7.83,-85.47,-22.8)
SiPM 32003  (7.83,-69.92,-22.8)
SiPM 32004  (7.83,-54.37,-22.8)
SiPM 32005  (7.83,-38.82,-22.8)
SiPM 32006  (7.83,-23.27,-22.8)
SiPM 32007  (7.83,-7.72,-22.8)
SiPM 32008  (23.38,-116.57,-22.8)
SiPM 32009  (23.38,-101.02,-22.8)
SiPM 32010  (23.38,-85.47,-22.8)
SiPM 32011  (23.38,-69.92,-22.8)
SiPM 32012  (23.38,-54.37,-22.8)
SiPM 32013  (23.38,-38.82,-22.8)
SiPM 32014  (23.38,-23.27,-22.8)
SiPM 32015  (23.38,-7.72,-22.8)
SiPM 32016  (38.93,-116.57,-22.8)
SiPM 32017  (38.93,-101.02,-22.8)
SiPM 32018  (38.93,-85.47,-22.8)
SiPM 32019  (38.93,-69.92,-22.8)
SiPM 32020  (38.93,-54.37,-22.8)
SiPM 32021  (38.93,-38.82,-22.8)
SiPM 32022  (38.93,-23.27,-22.8)
SiPM 32023  (38.93,-7.72,-22.8)
SiPM 32024  (54.48,-116.57,-22.8)
SiPM 32025  (54.48,-101.02,-22.8)
SiPM 32026  (54.48,-85.47,-22.8)
SiPM 32027  (54.48,-69.92,-22.8)
SiPM 32028  (54.48,-54.37,-22.8)
SiPM 32029  (54.48,-38.82,-22.8)
SiPM 32030  (54.48,-23.27,-22.8)
SiPM 32031  (54.48,-7.72,-22.8)
SiPM 32032  (70.03,-116.57,-22.8)
SiPM 32033  (70.03,-101.02,-22.8)
SiPM 32034  (70.03,-85.47,-22.8)
SiPM 32035  (70.03,-69.92,-22.8)
SiPM 32036  (70.03,-54.37,-22.8)
SiPM 32037  (70.03,-38.82,-22.8)
SiPM 32038  (70.03,-23.27,-22.8)
SiPM 32039  (70.03,-7.72,-22.8)
SiPM 32040  (85.58,-116.57,-22.8)
SiPM 32041  (85.58,-101.02,-22.8)
SiPM 32042  (85.58,-85.47,-22.8)
SiPM 32043  (85.58,-69.92,-22.8)
SiPM 32044  (85.58,-54.37,-22.8)
SiPM 32045  (85.58,-38.82,-22.8)
SiPM 32046  (85.58,-23.27,-22.8)
SiPM 32047  (85.58,-7.72,-22.8)
SiPM 32048  (101.13,-116.57,-22.8)
SiPM 32049  (101.13,-101.02,-22.8)
SiPM 32050  (101.13,-85.47,-22.8)
SiPM 32051  (101.13,-69.92,-22.8)
SiPM 32052  (101.13,-54.37,-22.8)
SiPM 32053  (101.13,-38.82,-22.8)
SiPM 32054  (101.13,-23.27,-22.8)
SiPM 32055  (101.13,-7.72,-22.8)
SiPM 32056  (116.68,-116.57,-22.8)
SiPM 32057  (116.68,-101.02,-22.8)
SiPM 32058  (116.68,-85.47,-22.8)
SiPM 32059  (116.68,-69.92,-22.8)
SiPM 32060  (116.68,-54.37,-22.8)
SiPM 32061  (116.68,-38.82,-22.8)
SiPM 32062  (116.68,-23.27,-22.8)
SiPM 32063  (116.68,-7.72,-22.8)
SiPM 33000  (7.83,7.83,-22.8)
SiPM 33001  (7.83,23.38,-22.8)
SiPM 33002  (7.83,38.93,-22.8)
SiPM 33003  (7.83,54.48,-22.8)
SiPM 33004  (7.83,70.03,-22.8)
SiPM 33005  (7.83,85.58,-22.8)
SiPM 33006  (7.83,101.13,-22.8)
SiPM 33007  (7.83,116.68,-22.8)
SiPM 33008  (23.38,7.83,-22.8)
SiPM 33009  (23.38,23.38,-22.8)
SiPM 33010  (23.38,38.93,-22.8)
SiPM 33011  (23.38,54.48,-22.8)
SiPM 33012  (23.38,70.03,-22.8)
SiPM 33013  (23.38,85.58,-22.8)
SiPM 33014  (23.38,101.13,-22.8)
SiPM 33015  (23.38,116.68,-22.8)
SiPM 33016  (38.93,7.83,-22.8)
SiPM 33017  (38.93,23.38,-22.8)
SiPM 33018  (38.93,38.93,-22.8)
SiPM 33019  (38.93,54.48,-22.8)
SiPM 33020  (38.93,70.03,-22.8)
SiPM 33021  (38.93,85.58,-22.8)
SiPM 33022  (38.93,101.13,-22.8)
SiPM 33023  (38.93,116.68,-22.8)
SiPM 33024  (54.48,7.83,-22.8)
SiPM 33025  (54.48,23.38,-22.8)
SiPM 33026  (54.48,38.93,-22.8)
SiPM 33027  (54.48,54.48,-22.8)
SiPM 33028  (54.48,70.03,-22.8)
SiPM 33029  (54.48,85.58,-22.8)
SiPM 33030  (54.48,101.13,-22.8)
SiPM 33031  (54.48,116.68,-22.8)
SiPM 33032  (70.03,7.83,-22.8)
SiPM 33033  (70.03,23.38,-22.8)
SiPM 33034  (70.03,38.93,-22.8)
SiPM 33035  (70.03,54.48,-22.8)
SiPM 33036  (70.03,70.03,-22.8)
SiPM 33037  (70.03,85.58,-22.8)
SiPM 33038  (70.03,101.13,-22.8)
SiPM 33039  (70.03,116.68,-22.8)
SiPM 33040  (85.58,7.83,-22.8)
SiPM 33041  (85.58,23.38,-22.8)
SiPM 33042  (85.58,38.93,-22.8)
SiPM 33043  (85.58,54.48,-22.8)
SiPM 33044  (85.58,70.03,-22.8)
SiPM 33045  (85.58,85.58,-22.8)
SiPM 33046  (85.58,101.13,-22.8)
SiPM 33047  (85.58,116.68,-22.8)
SiPM 33048  (101.13,7.83,-22.8)
SiPM 33049  (101.13,23.38,-22.8)
SiPM 33050  (101.13,38.93,-22.8)
SiPM 33051  (101.13,54.48,-22.8)
SiPM 33052  (101.13,70.03,-22.8)
SiPM 33053  (101.13,85.58,-22.8)
SiPM 33054  (101.13,101.13,-22.8)
SiPM 33055  (101.13,116.68,-22.8)
SiPM 33056  (116.68,7.83,-22.8)
SiPM 33057  (116.68,23.38,-22.8)
SiPM 33058  (116.68,38.93,-22.8)
SiPM 33059  (116.68,54.48,-22.8)
SiPM 33060  (116.68,70.03,-22.8)
SiPM 33061  (116.68,85.58,-22.8)
SiPM 33062  (116.68,101.13,-22.8)
SiPM 33063  (116.68,116.68,-22.8)
SiPM 34000  (7.83,132.23,-22.8)
SiPM 34001  (7.83,147.78,-22.8)
SiPM 34002  (7.83,163.33,-22.8)
SiPM 34003  (7.83,178.88,-22.8)
SiPM 34004  (7.83,194.43,-22.8)
SiPM 34005  (7.83,209.98,-22.8)
SiPM 34006  (7.83,225.53,-22.8)
SiPM 34007  (7.83,241.08,-22.8)
SiPM 34008  (23.38,132.23,-22.8)
SiPM 34009  (23.38,147.78,-22.8)
SiPM 34010  (23.38,163.33,-22.8)
SiPM 34011  (23.38,178.88,-22.8)
SiPM 34012  (23.38,194.43,-22.8)
SiPM 34013  (23.38,209.98,-22.8)
SiPM 34014  (23.38,225.53,-22.8)
SiPM 34015  (23.38,241.08,-22.8)
SiPM 34016  (38.93,132.23,-22.8)
SiPM 34017  (38.93,147.78,-22.8)
SiPM 34018  (38.93,163.33,-22.8)
SiPM 34019  (38.93,178.88,-22.8)
SiPM 34020  (38.93,194.43,-22.8)
SiPM 34021  (38.93,209.98,-22.8)
SiPM 34022  (38.93,225.53,-22.8)
SiPM 34023  (38.93,241.08,-22.8)
SiPM 34024  (54.48,132.23,-22.8)
SiPM 34025  (54.48,147.78,-22.8)
SiPM 34026  (54.48,163.33,-22.8)
SiPM 34027  (54.48,178.88,-22.8)
SiPM 34028  (54.48,194.43,-22.8)
SiPM 34029  (54.48,209.98,-22.8)
SiPM 34030  (54.48,225.53,-22.8)
SiPM 34031  (54.48,241.08,-22.8)
SiPM 34032  (70.03,132.23,-22.8)
SiPM 34033  (70.03,147.78,-22.8)
SiPM 34034  (70.03,163.33,-22.8)
SiPM 34035  (70.03,178.88,-22.8)
SiPM 34036  (70.03,194.43,-22.8)
SiPM 34037  (70.03,209.98,-22.8)
SiPM 34038  (70.03,225.53,-22.8)
SiPM 34039  (70.03,241.08,-22.8)
SiPM 34040  (85.58,132.23,-22.8)
SiPM 34041  (85.58,147.78,-22.8)
SiPM 34042  (85.58,163.33,-22.8)
SiPM 34043  (85.58,178.88,-22.8)
SiPM 34044  (85.58,194.43,-22.8)
SiPM 34045  (85.58,209.98,-22.8)
SiPM 34046  (85.58,225.53,-22.8)
SiPM 34047  (85.58,241.08,-22.8)
SiPM 34048  (101.13,132.23,-22.8)
SiPM 34049  (101.13,147.78,-22.8)
SiPM 34050  (101.13,163.33,-22.8)
SiPM 34051  (101.13,178.88,-22.8)
SiPM 34052  (101.13,194.43,-22.8)
SiPM 34053  (101.13,209.98,-22.8)
SiPM 34054  (101.13,225.53,-22.8)
SiPM 34055  (101.13,241.08,-22.8)
SiPM 34056  (116.68,132.23,-22.8)
SiPM 34057  (116.68,147.78,-22.8)
SiPM 34058  (116.68,163.33,-22.8)
SiPM 34059  (116.68,178.88,-22.8)
SiPM 34060  (116.68,194.43,-22.8)
SiPM 34061  (116.68,209.98,-22.8)
SiPM 34062  (116.68,225.53,-22.8)
SiPM 34063  (116.68,241.08,-22.8)
SiPM 35000  (7.83,256.63,-22.8)
SiPM 35001  (7.83,272.18,-22.8)
SiPM 35002  (7.83,287.73,-22.8)
SiPM 35003  (7.83,303.28,-22.8)
SiPM 35004  (7.83,318.83,-22.8)
SiPM 35005  (7.83,334.38,-22.8)
SiPM 35006  (7.83,349.93,-22.8)
SiPM 35007  (7.83,365.48,-22.8)
SiPM 35008  (23.38,256.63,-22.8)
SiPM 35009  (23.38,272.18,-22.8)
SiPM 35010  (23.38,287.73,-22.8)
SiPM 35011  (23.38,303.28,-22.8)
SiPM 35012  (23.38,318.83,-22.8)
SiPM 35013  (23.38,334.38,-22.8)
SiPM 35014  (23.38,349.93,-22.8)
SiPM 35015  (23.38,365.48,-22.8)
SiPM 35016  (38.93,256.63,-22.8)
SiPM 35017  (38.93,272.18,-22.8)
SiPM 35018  (38.93,287.73,-22.8)
SiPM 35019  (38.93,303.28,-22.8)
SiPM 35020  (38.93,318.83,-22.8)
SiPM 35021  (38.93,334.38,-22.8)
SiPM 35022  (38.93,349.93,-22.8)
SiPM 35023  (38.93,365.48,-22.8)
SiPM 35024  (54.48,256.63,-22.8)
SiPM 35025  (54.48,272.18,-22.8)
SiPM 35026  (54.48,287.73,-22.8)
SiPM 35027  (54.48,303.28,-22.8)
SiPM 35028  (54.48,318.83,-22.8)
SiPM 35029  (54.48,334.38,-22.8)
SiPM 35030  (54.48,349.93,-22.8)
SiPM 35031  (54.48,365.48,-22.8)
SiPM 35032  (70.03,256.63,-22.8)
SiPM 35033  (70.03,272.18,-22.8)
SiPM 35034  (70.03,287.73,-22.8)
SiPM 35035  (70.03,303.28,-22.8)
SiPM 35036  (70.03,318.83,-22.8)
SiPM 35037  (70.03,334.38,-22.8)
SiPM 35038  (70.03,349.93,-22.8)
SiPM 35039  (70.03,365.48,-22.8)
SiPM 35040  (85.58,256.63,-22.8)
SiPM 35041  (85.58,272.18,-22.8)
SiPM 35042  (85.58,287.73,-22.8)
SiPM 35043  (85.58,303.28,-22.8)
SiPM 35044  (85.58,318.83,-22.8)
SiPM 35045  (85.58,334.38,-22.8)
SiPM 35046  (85.58,349.93,-22.8)
SiPM 35047  (85.58,365.48,-22.8)
SiPM 35048  (101.13,256.63,-22.8)
SiPM 35049  (101.13,272.18,-22.8)
SiPM 35050  (101.13,287.73,-22.8)
SiPM 35051  (101.13,303.28,-22.8)
SiPM 35052  (101.13,318.83,-22.8)
SiPM 35053  (101.13,334.38,-22.8)
SiPM 35054  (101.13,349.93,-22.8)
SiPM 35055  (101.13,365.48,-22.8)
SiPM 35056  (116.68,256.63,-22.8)
SiPM 35057  (116.68,272.18,-22.8)
SiPM 35058  (116.68,287.73,-22.8)
SiPM 35059  (116.68,303.28,-22.8)
SiPM 35060  (116.68,318.83,-22.8)
SiPM 35061  (116.68,334.38,-22.8)
SiPM 35062  (116.68,349.93,-22.8)
SiPM 35063  (116.68,365.48,-22.8)
SiPM 36000  (7.83,381.03,-22.8)
SiPM 36001  (7.83,396.58,-22.8)
SiPM 36002  (7.83,412.13,-22.8)
SiPM 36003  (7.83,427.68,-22.8)
SiPM 36004  (7.83,443.23,-22.8)
SiPM 36005  (7.83,458.78,-22.8)
SiPM 36006  (7.83,474.33,-22.8)
SiPM 36007  (7.83,489.88,-22.8)
SiPM 36008  (23.38,381.03,-22.8)
SiPM 36009  (23.38,396.58,-22.8)
SiPM 36010  (23.38,412.13,-22.8)
SiPM 36011  (23.38,427.68,-22.8)
SiPM 36012  (23.38,443.23,-22.8)
